instance_id,n,m,density,profit_type,alpha,greedy_profit,exact_profit,approximation_ratio,profit_gap,relative_profit_gap,greedy_feasible,exact_feasible,greedy_consistent,exact_consistent
1,5,1,dense,random,0.3,190,190,1.0,0,0.0,True,True,True,True
2,5,1,dense,random,0.3,260,260,1.0,0,0.0,True,True,True,True
3,5,1,dense,random,0.3,152,181,0.8397790055248618,29,0.16022099447513813,True,True,True,True
4,5,1,dense,random,0.3,60,60,1.0,0,0.0,True,True,True,True
5,5,1,dense,random,0.3,234,234,1.0,0,0.0,True,True,True,True
1,5,1,dense,random,0.8,665,665,1.0,0,0.0,True,True,True,True
2,5,1,dense,random,0.8,780,780,1.0,0,0.0,True,True,True,True
3,5,1,dense,random,0.8,532,532,1.0,0,0.0,True,True,True,True
4,5,1,dense,random,0.8,200,236,0.847457627118644,36,0.15254237288135594,True,True,True,True
5,5,1,dense,random,0.8,702,702,1.0,0,0.0,True,True,True,True
1,5,1,dense,correlated,0.3,5,5,1.0,0,0.0,True,True,True,True
2,5,1,dense,correlated,0.3,15,15,1.0,0,0.0,True,True,True,True
3,5,1,dense,correlated,0.3,12,12,1.0,0,0.0,True,True,True,True
4,5,1,dense,correlated,0.3,6,6,1.0,0,0.0,True,True,True,True
5,5,1,dense,correlated,0.3,6,7,0.8571428571428571,1,0.14285714285714285,True,True,True,True
1,5,1,dense,correlated,0.8,16,18,0.8888888888888888,2,0.1111111111111111,True,True,True,True
2,5,1,dense,correlated,0.8,45,45,1.0,0,0.0,True,True,True,True
3,5,1,dense,correlated,0.8,42,42,1.0,0,0.0,True,True,True,True
4,5,1,dense,correlated,0.8,15,15,1.0,0,0.0,True,True,True,True
5,5,1,dense,correlated,0.8,24,24,1.0,0,0.0,True,True,True,True
1,5,1,dense,anticorrelated,0.3,18,18,1.0,0,0.0,True,True,True,True
2,5,1,dense,anticorrelated,0.3,54,54,1.0,0,0.0,True,True,True,True
3,5,1,dense,anticorrelated,0.3,34,34,1.0,0,0.0,True,True,True,True
4,5,1,dense,anticorrelated,0.3,26,26,1.0,0,0.0,True,True,True,True
5,5,1,dense,anticorrelated,0.3,40,40,1.0,0,0.0,True,True,True,True
1,5,1,dense,anticorrelated,0.8,63,63,1.0,0,0.0,True,True,True,True
2,5,1,dense,anticorrelated,0.8,162,162,1.0,0,0.0,True,True,True,True
3,5,1,dense,anticorrelated,0.8,119,119,1.0,0,0.0,True,True,True,True
4,5,1,dense,anticorrelated,0.8,65,65,1.0,0,0.0,True,True,True,True
5,5,1,dense,anticorrelated,0.8,120,120,1.0,0,0.0,True,True,True,True
1,5,1,sparse,random,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,random,0.3,98,98,1.0,0,0.0,True,True,True,True
3,5,1,sparse,random,0.3,38,38,1.0,0,0.0,True,True,True,True
4,5,1,sparse,random,0.3,246,246,1.0,0,0.0,True,True,True,True
5,5,1,sparse,random,0.3,49,49,1.0,0,0.0,True,True,True,True
1,5,1,sparse,random,0.8,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,random,0.8,294,294,1.0,0,0.0,True,True,True,True
3,5,1,sparse,random,0.8,114,114,1.0,0,0.0,True,True,True,True
4,5,1,sparse,random,0.8,656,656,1.0,0,0.0,True,True,True,True
5,5,1,sparse,random,0.8,196,196,1.0,0,0.0,True,True,True,True
1,5,1,sparse,correlated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,correlated,0.3,2,2,1.0,0,0.0,True,True,True,True
3,5,1,sparse,correlated,0.3,1,1,1.0,0,0.0,True,True,True,True
4,5,1,sparse,correlated,0.3,18,18,1.0,0,0.0,True,True,True,True
5,5,1,sparse,correlated,0.3,2,2,1.0,0,0.0,True,True,True,True
1,5,1,sparse,correlated,0.8,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,correlated,0.8,6,6,1.0,0,0.0,True,True,True,True
3,5,1,sparse,correlated,0.8,6,6,1.0,0,0.0,True,True,True,True
4,5,1,sparse,correlated,0.8,48,48,1.0,0,0.0,True,True,True,True
5,5,1,sparse,correlated,0.8,8,8,1.0,0,0.0,True,True,True,True
1,5,1,sparse,anticorrelated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,anticorrelated,0.3,26,26,1.0,0,0.0,True,True,True,True
3,5,1,sparse,anticorrelated,0.3,11,11,1.0,0,0.0,True,True,True,True
4,5,1,sparse,anticorrelated,0.3,57,57,1.0,0,0.0,True,True,True,True
5,5,1,sparse,anticorrelated,0.3,13,13,1.0,0,0.0,True,True,True,True
1,5,1,sparse,anticorrelated,0.8,0,0,1.0,0,0.0,True,True,True,True
2,5,1,sparse,anticorrelated,0.8,78,78,1.0,0,0.0,True,True,True,True
3,5,1,sparse,anticorrelated,0.8,33,33,1.0,0,0.0,True,True,True,True
4,5,1,sparse,anticorrelated,0.8,152,152,1.0,0,0.0,True,True,True,True
5,5,1,sparse,anticorrelated,0.8,52,52,1.0,0,0.0,True,True,True,True
1,5,2,dense,random,0.3,110,110,1.0,0,0.0,True,True,True,True
2,5,2,dense,random,0.3,196,196,1.0,0,0.0,True,True,True,True
3,5,2,dense,random,0.3,78,78,1.0,0,0.0,True,True,True,True
4,5,2,dense,random,0.3,85,85,1.0,0,0.0,True,True,True,True
5,5,2,dense,random,0.3,86,86,1.0,0,0.0,True,True,True,True
1,5,2,dense,random,0.8,275,287,0.9581881533101045,12,0.041811846689895474,True,True,True,True
2,5,2,dense,random,0.8,588,588,1.0,0,0.0,True,True,True,True
3,5,2,dense,random,0.8,234,268,0.8731343283582089,34,0.12686567164179105,True,True,True,True
4,5,2,dense,random,0.8,255,352,0.7244318181818182,97,0.2755681818181818,True,True,True,True
5,5,2,dense,random,0.8,258,293,0.8805460750853242,35,0.11945392491467577,True,True,True,True
1,5,2,dense,correlated,0.3,8,8,1.0,0,0.0,True,True,True,True
2,5,2,dense,correlated,0.3,16,16,1.0,0,0.0,True,True,True,True
3,5,2,dense,correlated,0.3,8,8,1.0,0,0.0,True,True,True,True
4,5,2,dense,correlated,0.3,12,12,1.0,0,0.0,True,True,True,True
5,5,2,dense,correlated,0.3,11,11,1.0,0,0.0,True,True,True,True
1,5,2,dense,correlated,0.8,20,21,0.9523809523809523,1,0.047619047619047616,True,True,True,True
2,5,2,dense,correlated,0.8,48,48,1.0,0,0.0,True,True,True,True
3,5,2,dense,correlated,0.8,24,24,1.0,0,0.0,True,True,True,True
4,5,2,dense,correlated,0.8,36,36,1.0,0,0.0,True,True,True,True
5,5,2,dense,correlated,0.8,40,40,1.0,0,0.0,True,True,True,True
1,5,2,dense,anticorrelated,0.3,32,32,1.0,0,0.0,True,True,True,True
2,5,2,dense,anticorrelated,0.3,40,40,1.0,0,0.0,True,True,True,True
3,5,2,dense,anticorrelated,0.3,16,16,1.0,0,0.0,True,True,True,True
4,5,2,dense,anticorrelated,0.3,16,16,1.0,0,0.0,True,True,True,True
5,5,2,dense,anticorrelated,0.3,26,26,1.0,0,0.0,True,True,True,True
1,5,2,dense,anticorrelated,0.8,80,97,0.8247422680412371,17,0.17525773195876287,True,True,True,True
2,5,2,dense,anticorrelated,0.8,120,120,1.0,0,0.0,True,True,True,True
3,5,2,dense,anticorrelated,0.8,48,49,0.9795918367346939,1,0.02040816326530612,True,True,True,True
4,5,2,dense,anticorrelated,0.8,48,48,1.0,0,0.0,True,True,True,True
5,5,2,dense,anticorrelated,0.8,78,78,1.0,0,0.0,True,True,True,True
1,5,2,sparse,random,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,2,sparse,random,0.3,94,94,1.0,0,0.0,True,True,True,True
3,5,2,sparse,random,0.3,49,49,1.0,0,0.0,True,True,True,True
4,5,2,sparse,random,0.3,34,34,1.0,0,0.0,True,True,True,True
5,5,2,sparse,random,0.3,93,181,0.5138121546961326,88,0.4861878453038674,True,True,True,True
1,5,2,sparse,random,0.8,98,98,1.0,0,0.0,True,True,True,True
2,5,2,sparse,random,0.8,329,477,0.689727463312369,148,0.31027253668763105,True,True,True,True
3,5,2,sparse,random,0.8,196,374,0.5240641711229946,178,0.47593582887700536,True,True,True,True
4,5,2,sparse,random,0.8,150,150,1.0,0,0.0,True,True,True,True
5,5,2,sparse,random,0.8,264,450,0.5866666666666667,186,0.41333333333333333,True,True,True,True
1,5,2,sparse,correlated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,2,sparse,correlated,0.3,8,8,1.0,0,0.0,True,True,True,True
3,5,2,sparse,correlated,0.3,4,4,1.0,0,0.0,True,True,True,True
4,5,2,sparse,correlated,0.3,4,4,1.0,0,0.0,True,True,True,True
5,5,2,sparse,correlated,0.3,8,8,1.0,0,0.0,True,True,True,True
1,5,2,sparse,correlated,0.8,3,3,1.0,0,0.0,True,True,True,True
2,5,2,sparse,correlated,0.8,16,16,1.0,0,0.0,True,True,True,True
3,5,2,sparse,correlated,0.8,16,16,1.0,0,0.0,True,True,True,True
4,5,2,sparse,correlated,0.8,12,12,1.0,0,0.0,True,True,True,True
5,5,2,sparse,correlated,0.8,16,28,0.5714285714285714,12,0.42857142857142855,True,True,True,True
1,5,2,sparse,anticorrelated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,5,2,sparse,anticorrelated,0.3,20,20,1.0,0,0.0,True,True,True,True
3,5,2,sparse,anticorrelated,0.3,18,18,1.0,0,0.0,True,True,True,True
4,5,2,sparse,anticorrelated,0.3,40,40,1.0,0,0.0,True,True,True,True
5,5,2,sparse,anticorrelated,0.3,19,19,1.0,0,0.0,True,True,True,True
1,5,2,sparse,anticorrelated,0.8,10,10,1.0,0,0.0,True,True,True,True
2,5,2,sparse,anticorrelated,0.8,40,40,1.0,0,0.0,True,True,True,True
3,5,2,sparse,anticorrelated,0.8,72,72,1.0,0,0.0,True,True,True,True
4,5,2,sparse,anticorrelated,0.8,120,120,1.0,0,0.0,True,True,True,True
5,5,2,sparse,anticorrelated,0.8,38,62,0.6129032258064516,24,0.3870967741935484,True,True,True,True
1,5,3,dense,random,0.3,130,130,1.0,0,0.0,True,True,True,True
2,5,3,dense,random,0.3,49,49,1.0,0,0.0,True,True,True,True
3,5,3,dense,random,0.3,85,85,1.0,0,0.0,True,True,True,True
4,5,3,dense,random,0.3,188,188,1.0,0,0.0,True,True,True,True
5,5,3,dense,random,0.3,84,84,1.0,0,0.0,True,True,True,True
1,5,3,dense,random,0.8,455,455,1.0,0,0.0,True,True,True,True
2,5,3,dense,random,0.8,147,147,1.0,0,0.0,True,True,True,True
3,5,3,dense,random,0.8,182,267,0.6816479400749064,85,0.31835205992509363,True,True,True,True
4,5,3,dense,random,0.8,564,564,1.0,0,0.0,True,True,True,True
5,5,3,dense,random,0.8,219,314,0.697452229299363,95,0.30254777070063693,True,True,True,True
1,5,3,dense,correlated,0.3,12,12,1.0,0,0.0,True,True,True,True
2,5,3,dense,correlated,0.3,11,11,1.0,0,0.0,True,True,True,True
3,5,3,dense,correlated,0.3,15,15,1.0,0,0.0,True,True,True,True
4,5,3,dense,correlated,0.3,10,10,1.0,0,0.0,True,True,True,True
5,5,3,dense,correlated,0.3,11,11,1.0,0,0.0,True,True,True,True
1,5,3,dense,correlated,0.8,42,42,1.0,0,0.0,True,True,True,True
2,5,3,dense,correlated,0.8,33,33,1.0,0,0.0,True,True,True,True
3,5,3,dense,correlated,0.8,45,45,1.0,0,0.0,True,True,True,True
4,5,3,dense,correlated,0.8,30,34,0.8823529411764706,4,0.11764705882352941,True,True,True,True
5,5,3,dense,correlated,0.8,33,44,0.75,11,0.25,True,True,True,True
1,5,3,dense,anticorrelated,0.3,38,38,1.0,0,0.0,True,True,True,True
2,5,3,dense,anticorrelated,0.3,15,15,1.0,0,0.0,True,True,True,True
3,5,3,dense,anticorrelated,0.3,16,16,1.0,0,0.0,True,True,True,True
4,5,3,dense,anticorrelated,0.3,30,30,1.0,0,0.0,True,True,True,True
5,5,3,dense,anticorrelated,0.3,19,19,1.0,0,0.0,True,True,True,True
1,5,3,dense,anticorrelated,0.8,133,133,1.0,0,0.0,True,True,True,True
2,5,3,dense,anticorrelated,0.8,55,59,0.9322033898305084,4,0.06779661016949153,True,True,True,True
3,5,3,dense,anticorrelated,0.8,48,48,1.0,0,0.0,True,True,True,True
4,5,3,dense,anticorrelated,0.8,90,90,1.0,0,0.0,True,True,True,True
5,5,3,dense,anticorrelated,0.8,57,73,0.7808219178082192,16,0.2191780821917808,True,True,True,True
1,5,3,sparse,random,0.3,49,49,1.0,0,0.0,True,True,True,True
2,5,3,sparse,random,0.3,69,69,1.0,0,0.0,True,True,True,True
3,5,3,sparse,random,0.3,18,30,0.6,12,0.4,True,True,True,True
4,5,3,sparse,random,0.3,82,82,1.0,0,0.0,True,True,True,True
5,5,3,sparse,random,0.3,97,97,1.0,0,0.0,True,True,True,True
1,5,3,sparse,random,0.8,196,274,0.7153284671532847,78,0.2846715328467153,True,True,True,True
2,5,3,sparse,random,0.8,207,395,0.5240506329113924,188,0.4759493670886076,True,True,True,True
3,5,3,sparse,random,0.8,36,72,0.5,36,0.5,True,True,True,True
4,5,3,sparse,random,0.8,328,328,1.0,0,0.0,True,True,True,True
5,5,3,sparse,random,0.8,194,283,0.6855123674911661,89,0.31448763250883394,True,True,True,True
1,5,3,sparse,correlated,0.3,2,2,1.0,0,0.0,True,True,True,True
2,5,3,sparse,correlated,0.3,7,7,1.0,0,0.0,True,True,True,True
3,5,3,sparse,correlated,0.3,1,2,0.5,1,0.5,True,True,True,True
4,5,3,sparse,correlated,0.3,9,9,1.0,0,0.0,True,True,True,True
5,5,3,sparse,correlated,0.3,2,2,1.0,0,0.0,True,True,True,True
1,5,3,sparse,correlated,0.8,8,16,0.5,8,0.5,True,True,True,True
2,5,3,sparse,correlated,0.8,21,23,0.9130434782608695,2,0.08695652173913043,True,True,True,True
3,5,3,sparse,correlated,0.8,3,5,0.6,2,0.4,True,True,True,True
4,5,3,sparse,correlated,0.8,36,38,0.9473684210526315,2,0.05263157894736842,True,True,True,True
5,5,3,sparse,correlated,0.8,22,26,0.8461538461538461,4,0.15384615384615385,True,True,True,True
1,5,3,sparse,anticorrelated,0.3,17,17,1.0,0,0.0,True,True,True,True
2,5,3,sparse,anticorrelated,0.3,19,19,1.0,0,0.0,True,True,True,True
3,5,3,sparse,anticorrelated,0.3,18,36,0.5,18,0.5,True,True,True,True
4,5,3,sparse,anticorrelated,0.3,19,19,1.0,0,0.0,True,True,True,True
5,5,3,sparse,anticorrelated,0.3,12,12,1.0,0,0.0,True,True,True,True
1,5,3,sparse,anticorrelated,0.8,68,85,0.8,17,0.2,True,True,True,True
2,5,3,sparse,anticorrelated,0.8,57,89,0.6404494382022472,32,0.3595505617977528,True,True,True,True
3,5,3,sparse,anticorrelated,0.8,54,90,0.6,36,0.4,True,True,True,True
4,5,3,sparse,anticorrelated,0.8,76,76,1.0,0,0.0,True,True,True,True
5,5,3,sparse,anticorrelated,0.8,28,41,0.6829268292682927,13,0.3170731707317073,True,True,True,True
1,6,1,dense,random,0.3,285,285,1.0,0,0.0,True,True,True,True
2,6,1,dense,random,0.3,312,312,1.0,0,0.0,True,True,True,True
3,6,1,dense,random,0.3,98,119,0.8235294117647058,21,0.17647058823529413,True,True,True,True
4,6,1,dense,random,0.3,234,234,1.0,0,0.0,True,True,True,True
5,6,1,dense,random,0.3,320,320,1.0,0,0.0,True,True,True,True
1,6,1,dense,random,0.8,760,760,1.0,0,0.0,True,True,True,True
2,6,1,dense,random,0.8,858,858,1.0,0,0.0,True,True,True,True
3,6,1,dense,random,0.8,392,413,0.9491525423728814,21,0.05084745762711865,True,True,True,True
4,6,1,dense,random,0.8,702,702,1.0,0,0.0,True,True,True,True
5,6,1,dense,random,0.8,960,960,1.0,0,0.0,True,True,True,True
1,6,1,dense,correlated,0.3,18,18,1.0,0,0.0,True,True,True,True
2,6,1,dense,correlated,0.3,15,15,1.0,0,0.0,True,True,True,True
3,6,1,dense,correlated,0.3,6,7,0.8571428571428571,1,0.14285714285714285,True,True,True,True
4,6,1,dense,correlated,0.3,15,15,1.0,0,0.0,True,True,True,True
5,6,1,dense,correlated,0.3,10,10,1.0,0,0.0,True,True,True,True
1,6,1,dense,correlated,0.8,48,48,1.0,0,0.0,True,True,True,True
2,6,1,dense,correlated,0.8,45,45,1.0,0,0.0,True,True,True,True
3,6,1,dense,correlated,0.8,21,22,0.9545454545454546,1,0.045454545454545456,True,True,True,True
4,6,1,dense,correlated,0.8,50,50,1.0,0,0.0,True,True,True,True
5,6,1,dense,correlated,0.8,30,30,1.0,0,0.0,True,True,True,True
1,6,1,dense,anticorrelated,0.3,51,51,1.0,0,0.0,True,True,True,True
2,6,1,dense,anticorrelated,0.3,54,54,1.0,0,0.0,True,True,True,True
3,6,1,dense,anticorrelated,0.3,60,60,1.0,0,0.0,True,True,True,True
4,6,1,dense,anticorrelated,0.3,51,51,1.0,0,0.0,True,True,True,True
5,6,1,dense,anticorrelated,0.3,70,70,1.0,0,0.0,True,True,True,True
1,6,1,dense,anticorrelated,0.8,136,136,1.0,0,0.0,True,True,True,True
2,6,1,dense,anticorrelated,0.8,162,162,1.0,0,0.0,True,True,True,True
3,6,1,dense,anticorrelated,0.8,180,180,1.0,0,0.0,True,True,True,True
4,6,1,dense,anticorrelated,0.8,170,170,1.0,0,0.0,True,True,True,True
5,6,1,dense,anticorrelated,0.8,210,210,1.0,0,0.0,True,True,True,True
1,6,1,sparse,random,0.3,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,random,0.3,49,49,1.0,0,0.0,True,True,True,True
3,6,1,sparse,random,0.3,222,222,1.0,0,0.0,True,True,True,True
4,6,1,sparse,random,0.3,180,180,1.0,0,0.0,True,True,True,True
5,6,1,sparse,random,0.3,0,0,1.0,0,0.0,True,True,True,True
1,6,1,sparse,random,0.8,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,random,0.8,147,159,0.9245283018867925,12,0.07547169811320754,True,True,True,True
3,6,1,sparse,random,0.8,666,666,1.0,0,0.0,True,True,True,True
4,6,1,sparse,random,0.8,450,450,1.0,0,0.0,True,True,True,True
5,6,1,sparse,random,0.8,10,10,1.0,0,0.0,True,True,True,True
1,6,1,sparse,correlated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,correlated,0.3,3,3,1.0,0,0.0,True,True,True,True
3,6,1,sparse,correlated,0.3,15,15,1.0,0,0.0,True,True,True,True
4,6,1,sparse,correlated,0.3,12,12,1.0,0,0.0,True,True,True,True
5,6,1,sparse,correlated,0.3,0,0,1.0,0,0.0,True,True,True,True
1,6,1,sparse,correlated,0.8,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,correlated,0.8,9,10,0.9,1,0.1,True,True,True,True
3,6,1,sparse,correlated,0.8,45,45,1.0,0,0.0,True,True,True,True
4,6,1,sparse,correlated,0.8,30,30,1.0,0,0.0,True,True,True,True
5,6,1,sparse,correlated,0.8,2,2,1.0,0,0.0,True,True,True,True
1,6,1,sparse,anticorrelated,0.3,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,anticorrelated,0.3,18,18,1.0,0,0.0,True,True,True,True
3,6,1,sparse,anticorrelated,0.3,54,54,1.0,0,0.0,True,True,True,True
4,6,1,sparse,anticorrelated,0.3,36,36,1.0,0,0.0,True,True,True,True
5,6,1,sparse,anticorrelated,0.3,0,0,1.0,0,0.0,True,True,True,True
1,6,1,sparse,anticorrelated,0.8,0,0,1.0,0,0.0,True,True,True,True
2,6,1,sparse,anticorrelated,0.8,63,63,1.0,0,0.0,True,True,True,True
3,6,1,sparse,anticorrelated,0.8,162,162,1.0,0,0.0,True,True,True,True
4,6,1,sparse,anticorrelated,0.8,90,90,1.0,0,0.0,True,True,True,True
5,6,1,sparse,anticorrelated,0.8,12,12,1.0,0,0.0,True,True,True,True
1,6,2,dense,random,0.3,78,82,0.9512195121951219,4,0.04878048780487805,True,True,True,True
2,6,2,dense,random,0.3,98,98,1.0,0,0.0,True,True,True,True
3,6,2,dense,random,0.3,81,81,1.0,0,0.0,True,True,True,True
4,6,2,dense,random,0.3,94,94,1.0,0,0.0,True,True,True,True
5,6,2,dense,random,0.3,200,200,1.0,0,0.0,True,True,True,True
1,6,2,dense,random,0.8,312,312,1.0,0,0.0,True,True,True,True
2,6,2,dense,random,0.8,294,382,0.7696335078534031,88,0.23036649214659685,True,True,True,True
3,6,2,dense,random,0.8,243,290,0.8379310344827586,47,0.16206896551724137,True,True,True,True
4,6,2,dense,random,0.8,235,256,0.91796875,21,0.08203125,True,True,True,True
5,6,2,dense,random,0.8,500,576,0.8680555555555556,76,0.13194444444444445,True,True,True,True
1,6,2,dense,correlated,0.3,9,10,0.9,1,0.1,True,True,True,True
2,6,2,dense,correlated,0.3,9,9,1.0,0,0.0,True,True,True,True
3,6,2,dense,correlated,0.3,13,13,1.0,0,0.0,True,True,True,True
4,6,2,dense,correlated,0.3,8,8,1.0,0,0.0,True,True,True,True
5,6,2,dense,correlated,0.3,10,15,0.6666666666666666,5,0.3333333333333333,True,True,True,True
1,6,2,dense,correlated,0.8,28,34,0.8235294117647058,6,0.17647058823529413,True,True,True,True
2,6,2,dense,correlated,0.8,27,28,0.9642857142857143,1,0.03571428571428571,True,True,True,True
3,6,2,dense,correlated,0.8,32,42,0.7619047619047619,10,0.23809523809523808,True,True,True,True
4,6,2,dense,correlated,0.8,22,27,0.8148148148148148,5,0.18518518518518517,True,True,True,True
5,6,2,dense,correlated,0.8,40,50,0.8,10,0.2,True,True,True,True
1,6,2,dense,anticorrelated,0.3,30,30,1.0,0,0.0,True,True,True,True
2,6,2,dense,anticorrelated,0.3,15,15,1.0,0,0.0,True,True,True,True
3,6,2,dense,anticorrelated,0.3,19,32,0.59375,13,0.40625,True,True,True,True
4,6,2,dense,anticorrelated,0.3,48,48,1.0,0,0.0,True,True,True,True
5,6,2,dense,anticorrelated,0.3,32,36,0.8888888888888888,4,0.1111111111111111,True,True,True,True
1,6,2,dense,anticorrelated,0.8,80,80,1.0,0,0.0,True,True,True,True
2,6,2,dense,anticorrelated,0.8,60,72,0.8333333333333334,12,0.16666666666666666,True,True,True,True
3,6,2,dense,anticorrelated,0.8,76,94,0.8085106382978723,18,0.19148936170212766,True,True,True,True
4,6,2,dense,anticorrelated,0.8,132,132,1.0,0,0.0,True,True,True,True
5,6,2,dense,anticorrelated,0.8,112,115,0.9739130434782609,3,0.02608695652173913,True,True,True,True
1,6,2,sparse,random,0.3,294,294,1.0,0,0.0,True,True,True,True
2,6,2,sparse,random,0.3,188,247,0.7611336032388664,59,0.2388663967611336,True,True,True,True
3,6,2,sparse,random,0.3,41,41,1.0,0,0.0,True,True,True,True
4,6,2,sparse,random,0.3,231,231,1.0,0,0.0,True,True,True,True
5,6,2,sparse,random,0.3,196,196,1.0,0,0.0,True,True,True,True
1,6,2,sparse,random,0.8,882,882,1.0,0,0.0,True,True,True,True
2,6,2,sparse,random,0.8,517,694,0.7449567723342939,177,0.25504322766570603,True,True,True,True
3,6,2,sparse,random,0.8,164,292,0.5616438356164384,128,0.4383561643835616,True,True,True,True
4,6,2,sparse,random,0.8,616,676,0.9112426035502958,60,0.08875739644970414,True,True,True,True
5,6,2,sparse,random,0.8,588,588,1.0,0,0.0,True,True,True,True
1,6,2,sparse,correlated,0.3,3,3,1.0,0,0.0,True,True,True,True
2,6,2,sparse,correlated,0.3,14,17,0.8235294117647058,3,0.17647058823529413,True,True,True,True
3,6,2,sparse,correlated,0.3,1,1,1.0,0,0.0,True,True,True,True
4,6,2,sparse,correlated,0.3,8,15,0.5333333333333333,7,0.4666666666666667,True,True,True,True
5,6,2,sparse,correlated,0.3,9,16,0.5625,7,0.4375,True,True,True,True
1,6,2,sparse,correlated,0.8,9,9,1.0,0,0.0,True,True,True,True
2,6,2,sparse,correlated,0.8,35,45,0.7777777777777778,10,0.2222222222222222,True,True,True,True
3,6,2,sparse,correlated,0.8,16,19,0.8421052631578947,3,0.15789473684210525,True,True,True,True
4,6,2,sparse,correlated,0.8,28,42,0.6666666666666666,14,0.3333333333333333,True,True,True,True
5,6,2,sparse,correlated,0.8,30,45,0.6666666666666666,15,0.3333333333333333,True,True,True,True
1,6,2,sparse,anticorrelated,0.3,42,42,1.0,0,0.0,True,True,True,True
2,6,2,sparse,anticorrelated,0.3,68,87,0.7816091954022989,19,0.21839080459770116,True,True,True,True
3,6,2,sparse,anticorrelated,0.3,12,12,1.0,0,0.0,True,True,True,True
4,6,2,sparse,anticorrelated,0.3,34,52,0.6538461538461539,18,0.34615384615384615,True,True,True,True
5,6,2,sparse,anticorrelated,0.3,51,68,0.75,17,0.25,True,True,True,True
1,6,2,sparse,anticorrelated,0.8,126,126,1.0,0,0.0,True,True,True,True
2,6,2,sparse,anticorrelated,0.8,187,244,0.7663934426229508,57,0.2336065573770492,True,True,True,True
3,6,2,sparse,anticorrelated,0.8,48,76,0.631578947368421,28,0.3684210526315789,True,True,True,True
4,6,2,sparse,anticorrelated,0.8,119,155,0.7677419354838709,36,0.23225806451612904,True,True,True,True
5,6,2,sparse,anticorrelated,0.8,136,187,0.7272727272727273,51,0.2727272727272727,True,True,True,True
1,6,3,dense,random,0.3,92,92,1.0,0,0.0,True,True,True,True
2,6,3,dense,random,0.3,188,188,1.0,0,0.0,True,True,True,True
3,6,3,dense,random,0.3,82,96,0.8541666666666666,14,0.14583333333333334,True,True,True,True
4,6,3,dense,random,0.3,104,104,1.0,0,0.0,True,True,True,True
5,6,3,dense,random,0.3,97,97,1.0,0,0.0,True,True,True,True
1,6,3,dense,random,0.8,184,324,0.5679012345679012,140,0.43209876543209874,True,True,True,True
2,6,3,dense,random,0.8,564,564,1.0,0,0.0,True,True,True,True
3,6,3,dense,random,0.8,246,279,0.8817204301075269,33,0.11827956989247312,True,True,True,True
4,6,3,dense,random,0.8,312,312,1.0,0,0.0,True,True,True,True
5,6,3,dense,random,0.8,291,361,0.8060941828254847,70,0.19390581717451524,True,True,True,True
1,6,3,dense,correlated,0.3,14,14,1.0,0,0.0,True,True,True,True
2,6,3,dense,correlated,0.3,11,11,1.0,0,0.0,True,True,True,True
3,6,3,dense,correlated,0.3,10,10,1.0,0,0.0,True,True,True,True
4,6,3,dense,correlated,0.3,20,20,1.0,0,0.0,True,True,True,True
5,6,3,dense,correlated,0.3,16,16,1.0,0,0.0,True,True,True,True
1,6,3,dense,correlated,0.8,28,42,0.6666666666666666,14,0.3333333333333333,True,True,True,True
2,6,3,dense,correlated,0.8,33,45,0.7333333333333333,12,0.26666666666666666,True,True,True,True
3,6,3,dense,correlated,0.8,30,41,0.7317073170731707,11,0.2682926829268293,True,True,True,True
4,6,3,dense,correlated,0.8,50,54,0.9259259259259259,4,0.07407407407407407,True,True,True,True
5,6,3,dense,correlated,0.8,48,48,1.0,0,0.0,True,True,True,True
1,6,3,dense,anticorrelated,0.3,39,39,1.0,0,0.0,True,True,True,True
2,6,3,dense,anticorrelated,0.3,19,19,1.0,0,0.0,True,True,True,True
3,6,3,dense,anticorrelated,0.3,30,30,1.0,0,0.0,True,True,True,True
4,6,3,dense,anticorrelated,0.3,42,42,1.0,0,0.0,True,True,True,True
5,6,3,dense,anticorrelated,0.3,24,24,1.0,0,0.0,True,True,True,True
1,6,3,dense,anticorrelated,0.8,104,108,0.9629629629629629,4,0.037037037037037035,True,True,True,True
2,6,3,dense,anticorrelated,0.8,72,93,0.7741935483870968,21,0.22580645161290322,True,True,True,True
3,6,3,dense,anticorrelated,0.8,75,85,0.8823529411764706,10,0.11764705882352941,True,True,True,True
4,6,3,dense,anticorrelated,0.8,105,112,0.9375,7,0.0625,True,True,True,True
5,6,3,dense,anticorrelated,0.8,72,77,0.935064935064935,5,0.06493506493506493,True,True,True,True
